date,retail_and_recreation_percent_change_from_baseline_Honduras,grocery_and_pharmacy_percent_change_from_baseline_Honduras,parks_percent_change_from_baseline_Honduras,transit_stations_percent_change_from_baseline_Honduras,workplaces_percent_change_from_baseline_Honduras,residential_percent_change_from_baseline_Honduras
2022-03-25,9.857142857142858,32.541666666666664,6.4324324324324325,3.1875,15.038461538461538,6.217391304347826
2022-03-26,7.466666666666667,29.652173913043477,5.953488372093023,-10.352941176470589,10.195652173913043,6.578947368421052
2022-03-27,6.833333333333333,20.5,14.91891891891892,5.090909090909091,2.864864864864865,5.833333333333333
2022-03-28,9.173913043478262,30.04,8.03125,1.25,17.48076923076923,5.791666666666667
2022-03-29,10.130434782608695,30.2,9.636363636363637,4.857142857142857,17.5,6.2
2022-03-30,13.652173913043478,38.291666666666664,8.058823529411764,7.666666666666667,15.14,5.730769230769231
2022-03-31,14.4,38.8,10.264705882352942,-1.1428571428571428,15.313725490196079,4.538461538461538
2022-04-01,16.214285714285715,38.53846153846154,12.416666666666666,6.333333333333333,19.980392156862745,4.3478260869565215
2022-04-02,13.566666666666666,35.0,14.642857142857142,-2.5,11.869565217391305,4.181818181818182
2022-04-03,13.416666666666666,26.533333333333335,27.026315789473685,0.9166666666666666,3.918918918918919,2.5
2022-04-04,12.91304347826087,34.36,11.53125,1.5,18.28301886792453,4.44
2022-04-05,12.521739130434783,35.0,9.25,-1.2,16.846153846153847,5.2
2022-04-06,14.521739130434783,35.583333333333336,10.59375,6.5,12.470588235294118,4.72
2022-04-07,5.24,29.125,6.117647058823529,-13.6875,9.075471698113208,7.04
2022-04-08,17.535714285714285,40.666666666666664,13.628571428571428,9.714285714285714,16.627450980392158,3.5652173913043477
2022-04-09,12.333333333333334,31.90909090909091,10.21951219512195,4.733333333333333,11.347826086956522,5.0
2022-04-10,16.833333333333332,30.333333333333332,33.31428571428572,10.222222222222221,8.13888888888889,3.5833333333333335
2022-04-11,28.136363636363637,48.130434782608695,25.666666666666668,13.0,-3.056603773584906,5.25
2022-04-12,29.90909090909091,48.95652173913044,35.233333333333334,21.307692307692307,-6.754716981132075,5.56
2022-04-13,39.42857142857143,68.69565217391305,44.36666666666667,38.27272727272727,-18.58490566037736,4.92
2022-04-14,7.583333333333333,38.19047619047619,43.0,-3.5,-55.574074074074076,10.458333333333334
2022-04-15,-18.692307692307693,-4.578947368421052,34.166666666666664,-46.6,-63.490566037735846,16.304347826086957
2022-04-16,-9.807692307692308,8.863636363636363,36.189189189189186,-20.857142857142858,-47.21153846153846,9.105263157894736
2022-04-17,7.88,15.642857142857142,30.428571428571427,23.3,-12.564102564102564,1.9166666666666667
2022-04-18,15.772727272727273,40.12,12.774193548387096,12.0,11.150943396226415,4.538461538461538
2022-04-19,13.695652173913043,37.833333333333336,11.333333333333334,4.076923076923077,13.941176470588236,5.8
2022-04-20,16.130434782608695,40.24,10.058823529411764,12.166666666666666,12.254901960784315,5.884615384615385
2022-04-21,11.44,35.16,11.342857142857143,4.357142857142857,13.403846153846153,5.24
2022-04-22,12.074074074074074,33.42307692307692,7.027027027027027,4.9375,16.5,6.391304347826087
2022-04-23,12.733333333333333,31.166666666666668,10.2,-0.8125,11.217391304347826,6.15
2022-04-24,11.333333333333334,28.25,18.846153846153847,7.3,7.305555555555555,5.166666666666667
2022-04-25,13.652173913043478,36.30769230769231,10.181818181818182,-1.6875,19.58490566037736,5.48
2022-04-26,13.91304347826087,34.791666666666664,11.0,7.5,18.137254901960784,5.8
2022-04-27,14.434782608695652,38.28,9.088235294117647,7.4,14.673076923076923,5.916666666666667
2022-04-28,11.92,35.5,8.294117647058824,-5.933333333333334,15.365384615384615,4.961538461538462
2022-04-29,18.607142857142858,38.15384615384615,14.108108108108109,5.6875,20.02,4.565217391304348
2022-04-30,19.3,40.208333333333336,16.575,5.133333333333334,11.673913043478262,4.0
2022-05-01,19.208333333333332,40.8,32.648648648648646,1.2727272727272727,-1.1842105263157894,3.3333333333333335
2022-05-02,18.82608695652174,45.08,11.387096774193548,-3.1333333333333333,12.132075471698114,5.2
2022-05-03,16.782608695652176,39.92,8.0,2.3076923076923075,18.73076923076923,4.64
2022-05-04,21.17391304347826,44.56,8.5,8.733333333333333,15.784313725490197,4.72
2022-05-05,19.2,43.08,9.942857142857143,1.0714285714285714,17.615384615384617,3.88
2022-05-06,22.5,42.03846153846154,11.914285714285715,13.9375,20.693877551020407,3.347826086956522
2022-05-07,23.733333333333334,44.5,16.897435897435898,12.266666666666667,12.782608695652174,2.6666666666666665
2022-05-08,38.43478260869565,51.53333333333333,39.91891891891892,12.4,12.264705882352942,-1.0
2022-05-09,15.91304347826087,38.72,9.0,-0.9285714285714286,16.0188679245283,3.6
2022-05-10,17.17391304347826,38.08,8.515151515151516,-1.5384615384615385,17.84313725490196,4.28
2022-05-11,14.652173913043478,40.0,5.636363636363637,-2.6,14.784313725490197,4.538461538461538
2022-05-12,12.52,34.24,8.058823529411764,-7.214285714285714,16.647058823529413,4.846153846153846
2022-05-13,17.464285714285715,37.76923076923077,11.864864864864865,6.25,20.346938775510203,4.086956521739131
